led_id,hex,bits
7301,0x02974d,000101001011101001101
7302,0x11a9b2,100011010100110110010
7303,0x0cda2e,011001101101000101110
7304,0x11a499,100011010010010011001
7305,0x0ceb4e,011001110101101001110
7306,0x0516b9,001010001011010111001
7307,0x08eb26,010001110101100100110
7308,0x13b44a,100111011010001001010
7309,0x0969b7,010010110100110110111
7310,0x048e6a,001001000111001101010
7311,0x1b4b89,110110100101110001001
7312,0x0e34b4,011100011010010110100
7313,0x196b4e,110010110101101001110
7314,0x0e9cb2,011101001110010110010
7315,0x04e759,001001110011101011001
7316,0x1d5cb6,111010101110010110110
7317,0x12bb8b,100101011101110001011
7318,0x0d4496,011010100010010010110
7319,0x131b89,100110001101110001001
7320,0x0c6527,011000110010100100111
7321,0x132ed6,100110010111011010110
7322,0x0c736b,011000111001101101011
7323,0x12a44e,100101010010001001110
7324,0x054d95,001010100110110010101
7325,0x1cbaaa,111001011101010101010
7326,0x075d47,001110101110101000111
7327,0x11b198,100011011000110011000
7328,0x0c5622,011000101011000100010
7329,0x0324d1,000110010010011010001
7330,0x1c89ae,111001000100110101110
7331,0x037373,000110111001101110011
7332,0x0a8e2c,010101000111000101100
7333,0x1c7152,111000111000101010010
7334,0x0aa4e7,010101010010011100111
7335,0x16538c,101100101001110001100
7336,0x0b38d2,010110011100011010010
7337,0x14772e,101000111011100101110
7338,0x195891,110010101100010010001
7339,0x069363,001101001001101100011
7340,0x1b4ea8,110110100111010101000
7341,0x14b135,101001011000100110101
7342,0x076e2e,001110110111000101110
7343,0x08b1d2,010001011000111010010
7344,0x034e45,000110100111001000101
7345,0x18b5ac,110001011010110101100
7346,0x176a53,101110110101001010011
7347,0x0a95cc,010101001010111001100
7348,0x193a36,110010011101000110110
7349,0x16c555,101101100010101010101
7350,0x0daba2,011011010101110100010
7351,0x124e53,100100100111001010011
7352,0x0bb5ac,010111011010110101100
7353,0x15126b,101010001001001101011
7354,0x0a949c,010101001010010011100
7355,0x072a47,001110010101001000111
7356,0x088d2a,010001000110100101010
7357,0x1575d8,101010111010111011000
7358,0x0a9b37,010101001101100110111
7359,0x1534ca,101010011010011001010
7360,0x1258b6,100100101100010110110
7361,0x0d451d,011010100010100011101
7362,0x169ba3,101101001101110100011
7363,0x0b22d5,010110010001011010101
7364,0x11dda3,100011101110110100011
7365,0x0a374c,010100011011101001100
7366,0x159db1,101011001110110110001
7367,0x08ea44,010001110101001000100
7368,0x05152a,001010001010100101010
7369,0x08a2c7,010001010001011000111
7370,0x1adc58,110101101110001011000
7371,0x0d4ae7,011010100101011100111
7372,0x12891a,100101000100100011010
7373,0x1972e8,110010111001011101000
7374,0x06296e,001100010100101101110
7375,0x195696,110010101011010010110
7376,0x0da359,011011010001101011001
7377,0x124aa5,100100100101010100101
7378,0x1ab65a,110101011011001011010
7379,0x146dc5,101000110110111000101
7380,0x1b1aea,110110001101011101010
7381,0x15ad55,101011010110101010101
7382,0x0d518e,011010101000110001110
7383,0x16b758,101101011011101011000
7384,0x1b64a2,110110110010010100010
7385,0x05b299,001011011001010011001
7386,0x0b4564,010110100010101100100
7387,0x1cb6b8,111001011011010111000
7388,0x06c916,001101100100100010110
7389,0x0a246b,010100010010001101011
7390,0x0d5914,011010101100100010100
7391,0x122acc,100100010101011001100
7392,0x0d9d27,011011001110100100111
7393,0x1a2b1a,110100010101100011010
7394,0x0dd2e7,011011101001011100111
7395,0x1a4552,110100100010101010010
7396,0x06a22d,001101010001000101101
7397,0x095d13,010010101110100010011
7398,0x0e8a8e,011101000101010001110
7399,0x03716b,000110111000101101011
7400,0x1c9626,111001001011000100110
7401,0x076e99,001110110111010011001
7402,0x18c946,110001100100101000110
7403,0x0626ba,001100010011010111010
7404,0x188d45,110001000110101000101
7405,0x074eb2,001110100111010110010
7406,0x19d1c9,110011101000111001001
7407,0x054e56,001010100111001010110
7408,0x12b1a2,100101011000110100010
7409,0x0c4c69,011000100110001101001
7410,0x11ba93,100011011101010010011
7411,0x0ac75c,010101100011101011100
7412,0x152db2,101010010110110110010
7413,0x0a5265,010100101001001100101
7414,0x14a9ca,101001010100111001010
7415,0x034e73,000110100111001110011
7416,0x153944,101010011100101000100
7417,0x02dcb3,000101101110010110011
7418,0x19298c,110010010100110001100
7419,0x14d623,101001101011000100011
7420,0x0b75d6,010110111010111010110
7421,0x1d892a,111011000100100101010
7422,0x12b491,100101011010010010001
7423,0x0c466c,011000100011001101100
7424,0x1191c5,100011001000111000101
7425,0x0dae22,011011010111000100010
7426,0x0a5d5d,010100101110101011101
7427,0x172eea,101110010111011101010
7428,0x195355,110010101001101010101
7429,0x0e6eac,011100110111010101100
7430,0x111d49,100010001110101001001
7431,0x1aabb6,110101010101110110110
7432,0x0c4589,011000100010110001001
7433,0x153b34,101010011101100110100
7434,0x088d89,010001000110110001001
7435,0x11716e,100010111000101101110
7436,0x0ca6d3,011001010011011010011
7437,0x1a5d29,110100101110100101001
7438,0x08b2ee,010001011001011101110
7439,0x076951,001110110100101010001
7440,0x0a93a6,010101001001110100110
7441,0x146ddc,101000110110111011100
7442,0x1346a3,100110100011010100011
7443,0x16315c,101100011000101011100
7444,0x0946e7,010010100011011100111
7445,0x023519,000100011010100011001
7446,0x11aad6,100011010101011010110
7447,0x051dad,001010001110110101101
7448,0x0ab753,010101011011101010011
7449,0x0d4db4,011010100110110110100
7450,0x02ca59,000101100101001011001
7451,0x1c7122,111000111000100100010
7452,0x0a8c4c,010101000110001001100
7453,0x177319,101110111001100011001
7454,0x0a2ac7,010100010101011000111
7455,0x1dd234,111011101001000110100
7456,0x0a28da,010100010100011011010
7457,0x05c715,001011100011100010101
7458,0x1aedc8,110101110110111001000
7459,0x153a75,101010011101001110101
7460,0x09c912,010011100100100010010
7461,0x0eb34d,011101011001101001101
7462,0x05c693,001011100011010010011
7463,0x12a9a4,100101010100110100100
7464,0x0d714a,011010111000101001010
7465,0x11ca95,100011100101010010101
7466,0x0e2464,011100010010001100100
7467,0x114b19,100010100101100011001
7468,0x16b8b4,101101011100010110100
7469,0x19ce49,110011100111001001001
7470,0x1639a5,101100011100110100101
7471,0x0cdb5c,011001101101101011100
7472,0x026467,000100110010001100111
7473,0x151759,101010001011101011001
7474,0x08e916,010001110100100010110
7475,0x035aed,000110101101011101101
7476,0x189156,110001001000101010110
7477,0x076b2b,001110110101100101011
7478,0x08d6a4,010001101011010100100
7479,0x0da93b,011011010100100111011
7480,0x125c46,100100101110001000110
7481,0x0d35dd,011010011010111011101
7482,0x126a88,100100110101010001000
7483,0x095d27,010010101110100100111
7484,0x12a644,100101010011001000100
7485,0x0d4889,011010100100010001001
7486,0x129b65,100101001101101100101
7487,0x0d768c,011010111011010001100
7488,0x138d2b,100111000110100101011
7489,0x094a95,010010100101010010101
7490,0x03b163,000111011000101100011
7491,0x116719,100010110011100011001
7492,0x0759d6,001110101100111010110
7493,0x192e8c,110010010111010001100
7494,0x165272,101100101001001110010
7495,0x13ad1d,100111010110100011101
7496,0x1cd2b8,111001101001010111000
7497,0x0a2c65,010100010110001100101
7498,0x0d968e,011011001011010001110
7499,0x0b6511,010110110010100010001
7500,0x051ce6,001010001110011100110
7501,0x12719b,100100111000110011011
7502,0x1cac44,111001010110001000100
7503,0x1131bb,100010011000110111011
7504,0x1aec46,110101110110001000110
7505,0x155b6b,101010101101101101011
7506,0x0b2c94,010110010110010010100
7507,0x11db68,100011101101101101000
7508,0x0d6451,011010110010001010001
7509,0x139db6,100111001110110110110
7510,0x0e2b5b,011100010101101011011
7511,0x12d628,100101101011000101000
7512,0x0529cb,001010010100111001011
7513,0x139736,100111001011100110110
7514,0x0d6edc,011010110111011011100
7515,0x1a5926,110100101100100100110
7516,0x1462b9,101000110001010111001
7517,0x1b8d2e,110111000110100101110
7518,0x1518c5,101010001100011000101
7519,0x097772,010010111011101110010
7520,0x048dae,001001000110110101110
7521,0x0b58d4,010110101100011010100
7522,0x122bab,100100010101110101011
7523,0x0d914d,011011001000101001101
7524,0x1256a2,100100101011010100010
7525,0x0b8b6d,010111000101101101101
7526,0x1cc69a,111001100011010011010
7527,0x1138e5,100010011100011100101
7528,0x0c963a,011001001011000111010
7529,0x1345c5,100110100010111000101
7530,0x08eabb,010001110101010111011
7531,0x171451,101110001010001010001
7532,0x18d3ad,110001101001110101101
7533,0x062753,001100010011101010011
7534,0x14db88,101001101101110001000
7535,0x0b3a67,010110011101001100111
7536,0x168d12,101101000110100010010
7537,0x1363a5,100110110001110100101
7538,0x0d99ba,011011001100110111010
7539,0x14ce51,101001100111001010001
7540,0x1bb48e,110111011010010001110
7541,0x1563b1,101010110001110110001
7542,0x0cb667,011001011011001100111
7543,0x036db9,000110110110110111001
7544,0x1c9312,111001001001100010010
7545,0x03acc5,000111010110011000101
7546,0x1d3762,111010011011101100010
7547,0x0a4b95,010100100101110010101
7548,0x15d4e3,101011101010011100011
7549,0x0a3312,010100011001100010010
7550,0x14edb5,101001110110110110101
7551,0x075a5a,001110101101001011010
7552,0x18cd29,110001100110100101001
7553,0x176a94,101110110101010010100
7554,0x09558a,010010101010110001010
7555,0x163add,101100011101011011101
7556,0x0dd3a3,011011101001110100011
7557,0x136d5c,100110110110101011100
7558,0x059abb,001011001101010111011
7559,0x1aed62,110101110110101100010
7560,0x032ad9,000110010101011011001
7561,0x165716,101100101011100010110
7562,0x09c969,010011100100101101001
7563,0x1376a6,100110111011010100110
7564,0x0d499b,011010100100110011011
7565,0x16b454,101101011010001010100
7566,0x1153ab,100010101001110101011
7567,0x168a54,101101000101001010100
7568,0x036729,000110110011100101001
7569,0x1cb8ec,111001011100011101100
7570,0x093647,010010011011001000111
7571,0x07492a,001110100100100101010
7572,0x1a3755,110100011011101010101
7573,0x1aca8a,110101100101010001010
7574,0x171764,101110001011101100100
7575,0x18a8ae,110001010100010101110
7576,0x16d5c5,101101101010111000101
7577,0x1ba92a,110111010100100101010
7578,0x04925b,001001001001001011011
7579,0x1a5cec,110100101110011101100
7580,0x159192,101011001000110010010
7581,0x0ea76d,011101010011101101101
7582,0x1318da,100110001100011011010
7583,0x0db62e,011011011011000101110
7584,0x1a5bb5,110100101101110110101
7585,0x0d3549,011010011010101001001
7586,0x1aeab1,110101110101010110001
7587,0x0cd44e,011001101010001001110
7588,0x0b8da9,010111000110110101001
7589,0x14714e,101000111000101001110
7590,0x0eaed2,011101010111011010010
7591,0x12514b,100100101000101001011
7592,0x0d8e5c,011011000111001011100
7593,0x127536,100100111010100110110
7594,0x1caa68,111001010101001101000
7595,0x1111d3,100010001000111010011
7596,0x166eae,101100110111010101110
7597,0x191d55,110010001110101010101
7598,0x0e71ba,011100111000110111010
7599,0x148e69,101001000111001101001
7600,0x0e5177,011100101000101110111
7601,0x12ba88,100101011101010001000
7602,0x0e475b,011100100011101011011
7603,0x0b9ce6,010111001110011100110
7604,0x0e3329,011100011001100101001
7605,0x191cd6,110010001110011010110
7606,0x026b6b,000100110101101101011
7607,0x193512,110010011010100010010
7608,0x168a8d,101101000101010001101
7609,0x192572,110010010010101110010
7610,0x02d6c5,000101101011011000101
7611,0x1c4a72,111000100101001110010
7612,0x138d9c,100111000110110011100
7613,0x0aba77,010101011101001110111
7614,0x17718e,101110111000110001110
7615,0x089b75,010001001101101110101
7616,0x12e5b2,100101110010110110010
7617,0x0b1c5b,010110001110001011011
7618,0x1576b1,101010111011010110001
7619,0x0b8c6a,010111000110001101010
7620,0x151ab6,101010001101010110110
7621,0x09c5ab,010011100010110101011
7622,0x0ebb74,011101011101101110100
7623,0x17465b,101110100011001011011
7624,0x193b88,110010011101110001000
7625,0x04cc72,001001100110001110010
7626,0x133a8a,100110011101010001010
7627,0x06a547,001101010010101000111
7628,0x1dd8ba,111011101100010111010
7629,0x1a62cc,110100110001011001100
7630,0x071927,001110001100100100111
7631,0x1ac494,110101100010010010100
7632,0x072a6e,001110010101001101110
7633,0x14d459,101001101010001011001
7634,0x1b4ea6,110110100111010100110
7635,0x06bb5a,001101011101101011010
7636,0x0954e6,010010101010011100110
7637,0x02aadb,000101010101011011011
7638,0x1b522c,110110101001000101100
7639,0x0cad56,011001010110101010110
7640,0x1a38e9,110100011100011101001
7641,0x09d326,010011101001100100110
7642,0x1b2ea9,110110010111010101001
7643,0x145452,101000101010001010010
7644,0x072ead,001110010111010101101
7645,0x1ad13a,110101101000100111010
7646,0x03666d,000110110011001101101
7647,0x1d1ba6,111010001101110100110
7648,0x0ad4cb,010101101010011001011
7649,0x171db4,101110001110110110100
7650,0x0ee462,011101110010001100010
7651,0x099a97,010011001101010010111
7652,0x1a636c,110100110001101101100
7653,0x049cd2,001001001110011010010
7654,0x033b6d,000110011101101101101
7655,0x0e4dba,011100100110110111010
7656,0x05ba71,001011011101001110001
7657,0x194d4e,110010100110101001110
7658,0x0736b2,001110011011010110010
7659,0x0ad9ad,010101101100110101101
7660,0x1dac5a,111011010110001011010
7661,0x07739d,001110111001110011101
7662,0x191c68,110010001110001101000
7663,0x167195,101100111000110010101
7664,0x1b9966,110111001100101100110
7665,0x0c5c9d,011000101110010011101
7666,0x162356,101100010001101010110
7667,0x1ac9b9,110101100100110111001
7668,0x15166e,101010001011001101110
7669,0x16e8b5,101101110100010110101
7670,0x1b771a,110110111011100011010
7671,0x068ac7,001101000101011000111
7672,0x1ab518,110101011010100011000
7673,0x15d8b6,101011101100010110110
7674,0x0ec6d9,011101100011011011001
7675,0x111136,100010001000100110110
7676,0x02ae99,000101010111010011001
7677,0x15d26a,101011101001001101010
7678,0x1a8cb1,110101000110010110001
7679,0x15764d,101010111011001001101
7680,0x0aa2ba,010101010001010111010
7681,0x131ce5,100110001110011100101
7682,0x0ca5ab,011001010010110101011
7683,0x136e52,100110110111001010010
7684,0x1a96a5,110101001011010100101
7685,0x14e9d3,101001110100111010011
7686,0x0b96ee,010111001011011101110
7687,0x052b17,001010010101100010111
7688,0x1a744e,110100111010001001110
7689,0x0bae31,010111010111000110001
7690,0x06d48a,001101101010010001010
7691,0x0d3674,011010011011001110100
7692,0x124b8b,100100100101110001011
7693,0x0cb45a,011001011010001011010
7694,0x136923,100110110100100100011
7695,0x0d12d4,011010001001011010100
7696,0x1ad928,110101101100100101000
7697,0x062e5d,001100010111001011101
7698,0x1158b2,100010101100010110010
7699,0x04a6a5,001001010011010100101
7700,0x19575a,110010101011101011010
7701,0x0738c9,001110011100011001001
7702,0x14cb26,101001100101100100110
7703,0x03368b,000110011011010001011
7704,0x11c9b6,100011100100110110110
7705,0x071259,001110001001001011001
7706,0x0cedaa,011001110110110101010
7707,0x12736d,100100111001101101101
7708,0x1dae98,111011010111010011000
7709,0x115b46,100010101101101000110
7710,0x1644a9,101100100010010101001
7711,0x0d134a,011010001001101001010
7712,0x1266e6,100100110011011100110
7713,0x0c998c,011001001100110001100
7714,0x11645a,100010110010001011010
7715,0x0c5b8c,011000101101110001100
7716,0x13a56b,100111010010101101011
7717,0x144bb6,101000100101110110110
7718,0x1ba4dc,110111010010011011100
7719,0x0c69a2,011000110100110100010
7720,0x029275,000101001001001110101
7721,0x11258e,100010010010110001110
7722,0x18eae9,110001110101011101001
7723,0x0b1c92,010110001110010010010
7724,0x14c766,101001100011101100110
7725,0x1b1c9d,110110001110010011101
7726,0x0ec769,011101100011101101001
7727,0x19bb8e,110011011101110001110
7728,0x072449,001110010010001001001
7729,0x1cebb4,111001110101110110100
7730,0x131748,100110001011101001000
7731,0x0e6c67,011100110110001100111
7732,0x11a29b,100011010001010011011
7733,0x0b1624,010110001011000100100
7734,0x18ad59,110001010110101011001
7735,0x164ee2,101100100111011100010
7736,0x15b514,101011011010100010100
7737,0x0a928e,010101001001010001110
7738,0x146d25,101000110110100100101
7739,0x1bb456,110111011010001010110
7740,0x162a39,101100010101000111001
7741,0x09c545,010011100010101000101
7742,0x132338,100110010001100111000
7743,0x04dda7,001001101110110100111
7744,0x196a48,110010110101001001000
7745,0x06d12e,001101101000100101110
7746,0x092c5d,010010010110001011101
7747,0x0ed1aa,011101101000110101010
7748,0x19a265,110011010001001100101
7749,0x165d38,101100101110100111000
7750,0x088ee4,010001000111011100100
7751,0x172493,101110010010010010011
7752,0x09cba5,010011100101110100101
7753,0x0e34d2,011100011010011010010
7754,0x05ca4d,001011100101001001101
7755,0x1a35b2,110100011010110110010
7756,0x0dce8c,011011100111010001100
7757,0x162523,101100010010100100011
7758,0x088ac6,010001000101011000110
7759,0x0356b9,000110101011010111001
7760,0x1ca32c,111001010001100101100
7761,0x129c5b,100101001110001011011
7762,0x05d2a6,001011101001010100110
7763,0x16474b,101100100011101001011
7764,0x198db6,110011000110110110110
7765,0x03774b,000110111011101001011
7766,0x18a492,110001010010010010010
7767,0x0e592c,011100101100100101100
7768,0x18e6d2,110001110011011010010
7769,0x06346d,001100011010001101101
